n,Sgamm,Sbeta,Hepsi,Calph,Cgamm,Cdelt,Hegamm,Halph,Cepsi,Salph,Hbeta,Sepsi,Sdelt,Hdelt,Hgamm,Cbeta,Hebeta,Hedelt,Healph,Heepsi
936,23.95567122420288,15.995982018278536,39.77791075884781,8.01054414783513,23.954922210792702,31.888973589161857,23.952734446520104,8.006552110438514,39.79774387866246,8.01079461848733,15.987510563735858,39.79898825940381,31.889970681477365,31.87308178796106,23.94298432698186,15.995481877625894,15.994021036155944,31.88606122081875,8.009812557803798,39.79410921512977
937,23.87917606299004,15.944876605715551,39.65102636942879,7.984937729790763,23.878429441326727,31.78719973082733,23.87624866301495,7.980958453297345,39.67079622515416,7.985187399791208,15.936432216543349,39.67203663654449,31.78819364091649,31.771358648409297,23.866529677522543,15.944378062957576,15.942921888716306,31.78429665732597,7.984208478352146,39.66717315554519
938,23.80300624112528,15.893988663198828,39.524681059199104,7.959440333166814,23.802262001036567,31.68585849536339,23.80008817897383,7.955473763246003,39.54438791961808,7.959689205924343,15.8855712242252,39.54562437852152,31.68684923675328,31.670067916131448,23.790400195111957,15.893491711535964,15.892040184662806,31.68296467719304,7.95871341036416,39.54077639467505
939,23.727160030828937,15.843317035200934,39.39887196828475,7.934051378369151,23.726418162196577,31.58494758645126,23.72425126682888,7.930097460979197,39.41851610075431,7.934299457274484,15.83492643186595,39.41974862394552,31.58593517259718,31.569207295953102,23.714594152885443,15.842821667869757,15.84137476860967,31.58206298431089,7.933326774298645,39.41491607148077
940,23.65163571532269,15.792860573554451,39.27359625499975,7.908770289500603,23.65089620808211,31.48446472238516,23.648736210012245,7.904828970886753,39.29317792546002,7.909017577926451,15.784496691906249,39.29440652962477,31.48544916667104,31.468774507305557,23.639109834973905,15.792366783827424,15.790924492530234,31.48158929718212,7.908047994311024,39.28958934311916
941,23.57643158874459,15.742618137396242,39.14885109570899,7.883596494326821,23.575694432884557,31.384407635959416,23.5735413028711,7.879667721019494,39.16837056869223,7.883842995628002,15.734280864087152,39.16959527042795,31.38538895169832,31.368767284113,23.563945536418803,15.742125918581507,15.74068821570122,31.38154134880813,7.88287649821921,39.16479338480525
942,23.50154595607032,15.692588593116588,39.02463368469728,7.858529424254686,23.5008111416326,31.28477407436541,23.498664850588927,7.854613143067657,39.04409122333684,7.858775141768239,15.684277815399309,39.04531203915319,31.285752274799947,31.269183374689494,23.489099563093507,15.692097938557731,15.690664804651888,31.281916886586043,7.8578117174820115,39.04052538968132
943,23.426977133031706,15.64277081430208,38.90094123403432,7.833568514303048,23.42624465011072,31.185561799082155,23.42410516910403,7.82966467233165,38.92033710007351,7.833813451348348,15.634486420025851,38.92155404639293,31.186536897384947,31.17002054162962,23.41457023162184,15.64228171737791,15.640853133106914,31.182713672199306,7.832853087169878,38.91678256868176
944,23.3527234460366,15.593163681683356,38.7777709734459,7.808713203074863,23.351993284779105,31.08676858577046,23.34986058502943,7.804821747694201,38.79710542724675,7.808957362953731,15.584905559290188,38.79831852040502,31.08774059504458,31.07127656170267,23.34035586929797,15.592676135807674,15.591252081934153,31.08392948151188,7.808000045937037,38.79356215040422
945,23.27878323209085,15.543766083082868,38.65512015018084,7.783962932732812,23.2780553826956,30.98839222417189,23.27592943557484,7.780083811595986,38.6743934507329,7.784206318729627,15.535534121603767,38.675602706979696,30.98936115745129,30.97294922575169,23.266454814008476,15.543280081704244,15.541860539092394,30.98556210446718,7.783252035997116,38.67086138097656
946,23.205154838721665,15.49457691336122,38.532986028884366,7.759317148971433,23.204429291439077,30.890430518000088,23.202310068470062,7.755450310007782,38.55219843381333,7.7595597643532415,15.486371002412486,38.55340386931274,30.89139638825007,30.875036338584856,23.19286541415571,15.494092449962784,15.492677399577726,30.88760934497945,7.758608503095277,38.5486775239301
947,23.131836623896827,15.445595074368423,38.41136589146852,7.734775300991353,23.13111336902865,30.792881284841894,23.12900084188417,7.730920692404704,38.43051765704485,7.735017149007978,15.437415104147926,38.43171928787595,30.793844104959497,30.77753571887658,23.119586028577075,15.44511214246764,15.443701565374788,30.790069020834828,7.73406889648245,38.42700786007003
948,23.05882695595152,15.396819474888847,38.29025703698549,7.710336841476288,23.05810598385054,30.6957423560535,23.056000124352376,7.706494411743223,38.30934841813298,7.710577925360444,15.38866533617237,38.31054626029033,30.696702138867973,30.68044519906381,23.04661502647188,15.396338068037302,15.394931945401725,30.692938963587576,7.709632668892338,38.30584968734862
949,22.986124213507527,15.348249030591075,38.16965678149946,7.686001226561014,22.985405514577213,30.599011576656693,22.98330629469524,7.682170924429147,38.18868803180371,7.686241549528404,15.340120614728656,38.18988210119792,30.599968334929887,30.58376262524226,22.973950787320597,15.347769142374252,15.34636745546004,30.596217018456283,7.685299276509384,38.18520032073713
950,22.913726785401483,15.299882663979124,38.04956245796829,7.661767915813238,22.91301035009568,30.50268680524269,22.910917741946896,7.657949690299509,38.06853382968509,7.662007481062671,15.291779862891444,38.06972414214335,30.50364055166952,30.487485857070315,22.901591700813118,15.299404288016198,15.298007018185851,30.499901044227745,7.661068178950655,38.06505709210732
951,22.841633070606846,15.251719304338812,37.92997141610978,7.63763637220296,22.840918889429453,30.40676591387185,22.838832865277087,7.633830172591936,37.94888316017353,7.637875182916453,15.243642010513604,37.950069731440095,30.40771666108068,30.391612767668786,22.829536166770804,15.25124243428244,15.249849562996245,30.40398891315666,7.636938839235197,37.945417350097735
952,22.769841478164224,15.203757887690394,37.81088102228822,7.61360606207948,22.76912954166889,30.31124678797057,22.767050073921464,7.609811837921669,37.82973338832018,7.613844121422361,15.195705994178867,37.83091623405693,30.31219454852364,30.296141243517848,22.757782595076844,15.203282517226492,15.201894026041892,30.30847851086254,7.612910723761045,37.8262784600002
953,22.69835042710128,15.155997356741862,37.69228865938763,7.589676455147012,22.69764072589109,30.2161273262407,22.695567787101496,7.585894156257199,37.71108189570418,7.589913766268032,15.147970757155177,37.71226103149112,30.217072112634565,30.20106918436655,22.686329405596176,15.155523479589414,15.15413935016042,30.213367736239157,7.588983302280846,37.70763780363298
954,22.62715834636653,15.108436660833249,37.57419172669204,7.565847024442401,22.626450871093688,30.12140544055717,22.624384433958305,7.562076600897977,37.592926080312864,7.566083590473831,15.10043524933898,37.59410152164864,30.12234726522309,30.106394503130428,22.61517502810935,15.107964270744077,15.10658448482065,30.11865450135213,7.565156047879571,37.58949277922103
955,22.55626367474926,15.0610747558927,37.45658763976291,7.542117246301677,22.55555841611477,30.027079055870463,22.55349845347256,7.538358648441002,37.47526335641909,7.542353070359415,15.053098427211374,37.4764351187215,30.028017931174805,30.012115125794057,22.544317902232454,15.060603846651286,15.059228386078733,30.02433673134146,7.541428436941077,37.47184080127339
956,22.48566486081539,15.013910604389844,37.33947383032845,7.51848660034961,22.484961809568787,29.933146110117416,22.48290829440038,7.514739778770371,37.35809115447055,7.518721685533286,15.00595925379145,37.35925925307704,29.93408204836209,29.918228991321904,22.473756477353056,15.013441169813095,15.012070016531482,29.93041236433231,7.517799949137657,37.35467930047239
957,22.4153603628288,14.966943175282104,37.22284774615481,7.494954569463486,22.414659509767805,29.83960455412094,22.41261241519465,7.491219475021079,37.24140692096084,7.495188918856558,14.959016698582683,37.24257137112904,29.84053756754376,29.82473405155808,22.40348921255153,14.966475209219176,14.965108345262726,29.836879351334737,7.494270067393826,37.23800572354487
958,22.345348648687203,14.92017144397224,37.10670685093953,7.47152063975569,22.34464998465745,29.746452351497357,22.342609283940916,7.467797223561605,37.12520811832291,7.471754256425547,14.912269737530451,37.12636893523108,29.74738245227248,29.731628271133733,22.333514576537,14.91970494030432,14.918342347800827,29.74373565615104,7.4708382778689,37.12181753315551
959,22.27562819584693,14.873594392261657,36.991048624187606,7.448184300548629,22.27493171174166,29.65368747856722,22.272897378282146,7.444472513968848,37.00949222480506,7.448417187546694,14.865717352975397,37.01064942355261,29.65461467880553,29.638909627377924,22.26383104757213,14.87312934490176,14.871771006072011,29.650979255286607,7.447504069931926,37.00611220778292
960,22.20619749125884,14.827211008300235,36.875870561102886,7.424945044353133,22.205503178018592,29.561307924256432,22.20347518535468,7.421244839006548,36.89425673436225,7.425177204714961,14.819358533603282,36.895410329970254,29.56223223600592,29.546576110218755,22.19443711340908,14.826747411193033,14.825393308350217,29.558608137850992,7.424266936140085,36.89088724161093
961,22.13705503129096,14.781020286543876,36.76117017246901,7.4018023668399,22.1363628799033,29.46931169000912,22.134341201710907,7.398113694596733,36.77949915653701,7.402033803585277,14.773192274402527,36.78064916394865,29.47023312525529,29.45462572209634,22.125331271212207,14.780558133665458,14.779208249214596,29.46662030547085,7.401126372210131,36.77614014440953
962,22.06819932167002,14.735021227705683,36.64694498454146,7.378755766825559,22.067509323169222,29.377696789697108,22.06549393326072,7.375078579805796,36.66521701635142,7.378986482958599,14.727217576615477,36.666363450432506,29.378615360363373,29.363056477872277,22.056512027499604,14.7345605130634,14.733214829500776,29.3750137721994,7.378081877004466,36.661868441426826
963,21.99962887740477,14.68921283871142,36.53319253892924,7.35580474623784,21.998941022871552,29.28646124952586,21.996931895194933,7.352138996809679,36.55140785418872,7.356034744747085,14.68143344769381,36.55255072972816,29.287376967473904,29.27186640473567,21.98797789806648,14.688753556343665,14.687412056256251,29.28378656442236,7.35513295249631,36.54806967327071
964,21.93134222272682,14.643594132657691,36.41991039249107,7.3329488101058224,21.93065650328802,29.195603107950888,21.92865361192605,7.32929445088413,36.43806922568953,7.333178093964335,14.6358389012568,36.43920855739976,29.196515984981065,29.18105354211956,21.91972740792599,14.64313627663371,14.641798942698625,29.1929367207744,7.332279103759944,36.434741395805005
965,21.86333789101673,14.598164128762484,36.30709611721986,7.310187466527888,21.862654297845065,29.105120415583706,21.860657617014454,7.30654445037267,36.32519870163613,7.310416038693355,14.59043295704186,36.326334504153685,29.106030463435424,29.09061594160694,21.85175909123543,14.5977076931822,14.596374508166107,29.102462292045058,7.309519838938678,36.32188118003388
966,21.79561442474207,14.552921852323376,36.19474730013478,7.28752022665431,21.79493294905582,29.015011235108247,21.79294245310638,7.283888506669188,36.2127938678446,7.287748090069129,14.545214640862758,36.21392615573049,29.01591846546033,29.0005516668472,21.784071491234272,14.552466831317178,14.551137778075775,29.0123613410952,7.28685466922743,36.209486611993874
967,21.7281703753912,14.50786633467294,36.08286154317329,7.264946604662867,21.72749100845393,28.925273641190284,21.725506671867773,7.26132613419357,36.10085232505672,7.265173762254246,14.500182984565082,36.10198111279697,28.92617806566136,28.910858793465597,21.71666316017801,14.507412722401508,14.50608778387895,28.922631942766444,7.264283108848345,36.09755529264592
968,21.661004303407115,14.462996613136957,35.97143646308396,7.242466117738641,21.660327036527416,28.835905720393853,21.6583488339181,7.238856850371512,35.98937168883281,7.242692572418694,14.455337025984438,35.990496990838864,28.836807350542724,28.82153540897972,21.649532659272023,14.46254440379107,14.461223563019429,28.83327218379757,7.241804675030605,35.98608483776807
969,21.59411477812403,14.41831173098842,35.86046969132065,7.220078286052428,21.593439602655213,28.746905571094167,21.591467508766968,7.216480175612927,35.878349589445754,7.220304040718261,14.410675808900509,35.87947142005496,28.747804418420166,28.732579612712453,21.582678558608205,14.417860918788776,14.416544158887495,28.744280162737468,7.219418887988822,35.875072877849654
970,21.52750037770191,14.373810737405767,35.749958873931746,7.197782632736348,21.52682728504174,28.658271303393324,21.524861274748645,7.194195633287583,35.767783671770275,7.198007690270161,14.366198382995275,35.768902045246364,28.6591673793367,28.643989515707723,21.516099437099523,14.373361316602784,14.372048620778145,28.65565398986083,7.197125270898673,35.76451705798048
971,21.46115968906654,14.329492687431744,35.63990167146412,7.175578683866436,21.46048867065697,28.57000103903393,21.45852871896216,7.172002749707694,35.65767159518681,7.1758030471356085,14.321903803811942,35.65878652572031,28.570894354976204,28.555763240644165,21.449793882420146,14.329044652305392,14.327736003849973,28.567391787081807,7.174923349879473,35.654415037754745
972,21.395091307840595,14.285356641930932,35.53029575884964,7.1534659684389545,21.39442235516749,28.482092911320372,21.39246843720233,7.149901054104247,35.54801103346794,7.153689640296138,14.277791132712446,35.54912253517664,28.4829834785847,28.467898921756436,21.38376049093647,14.284909986790538,14.283605369082686,28.47949168787527,7.152812653970499,35.54476449115748
973,21.32929383828856,14.241401667544457,35.421138825309725,7.131444018351584,21.32862694288142,28.394545065028986,21.32667903390477,7.127890078608199,35.438799674682954,7.131667001634796,14.233859436832224,35.43990776161236,28.3954328948805,28.38039470474539,21.317997867652185,14.240956386728536,14.239655783231834,28.39195183718698,7.130792715112186,35.435563106469125
974,21.263765893245704,14.197626836653765,35.31242857424681,7.1095123683769526,21.2631010466774,28.30735565633137,21.261159122074798,7.105969358224024,35.3300352210892,7.109734665909662,14.190107789043983,35.33113990721298,28.30824075997757,28.29324874670153,21.252504626137192,14.197182924529836,14.195886318792583,28.30477039135694,7.108863068119648,35.32680858615687
975,21.198506094067906,14.15403122733604,35.20416272315027,7.087670556152883,21.197843287954417,28.220522852712246,21.195907323237293,7.084138430819962,35.22171538903801,7.087892170744103,14.146535267913167,35.22281668825842,28.22140524130332,28.206459216022782,21.187279388477503,14.153588678300448,14.152296053955144,28.217945518037222,7.087023250672937,35.218498646780624
976,21.13351307055921,14.110613923323802,35.09633900348577,7.065918122147564,21.132852296559363,28.13404483288513,21.130922267364287,7.062396837093207,35.11383790886397,7.066139056591938,14.103140957657542,35.1149358350123,28.13492451751432,28.120024292330307,21.12232078520282,14.110172731801535,14.108884072564354,28.13147539610769,7.065272803282207,35.11063101888224
977,21.06878546092238,14.067374013967276,34.98895516060612,7.044254609653971,21.06812671073757,28.04791978671641,21.06620259282548,7.040744120564336,35.00640052479572,7.044474866731864,14.059923948109612,35.00749509163273,28.04879677842036,28.03394216639256,21.0576274552371,14.0669341744118,14.06564946408208,28.045358215600032,7.043611269282146,35.00320344689638
978,21.004321911688496,14.024310594190515,34.882008953643336,7.022679564757829,21.00366517706244,27.96214591514175,21.001746946317887,7.019179827545278,34.899400994848,7.022899147235412,14.016883334672762,34.900492216064336,27.96302022490086,27.94821104004178,20.993198045828223,14.023872101083596,14.022591323543333,27.959592177614237,7.022038194799935,34.89621368904254
979,20.94012107766545,13.981422764453084,34.77549815541817,7.001192536325766,20.93946635038392,27.87672143009017,20.937553982814297,6.9977035071274845,34.79283709073108,7.001411446955104,13.974018218282948,34.79392497994773,27.87759306882893,27.86282912609806,20.9290312124965,13.980985612304607,13.97970875151795,27.874175494242607,7.000553128743399,34.789659517234504
980,20.87618162187382,13.938709630710344,34.669420552334216,6.979793075978842,20.875528893764404,27.79164455440532,20.873622365499205,6.976314711155464,34.68670659774489,6.980011317497981,13.931327705369018,34.68779116851359,27.79251353299263,27.777794648290683,20.865125618970573,13.938273814058157,13.9370008540709,27.789106388491103,6.979155622774552,34.683538716974454
981,20.81250221549465,13.89617030437584,34.56377394428955,6.958480738079312,20.811851478426476,27.706913521766044,20.80995076571655,6.955012994213554,34.58100731469051,6.958698313212364,13.88881090781511,34.58208858049417,27.70777985101561,27.693105841178756,20.80147993713522,13.895735817785562,13.894466742724656,27.7043830941999,6.957845231296347,34.57784908726451
982,20.74908153780325,13.853803902282287,34.4585561445771,6.93725507970625,20.74843278368673,27.6225265766112,20.74653786290355,6.933797913601556,34.47573705377061,6.937471991163476,13.846466942921664,34.476815028023736,27.62339026728181,27.608760950075997,20.7380928469652,13.85337074034716,13.852105534420206,27.620003855968168,6.936621511428308,34.47258844050715
983,20.685918276118333,13.81160954663977,34.35376497978791,6.91611566064091,20.685271496904942,27.53848197406436,20.683382344539854,6.912669029320108,34.37089364049257,6.91633191111881,13.804294933363645,34.37196833654166,27.53934303686026,27.524758230975543,20.67496303647444,13.811177703980482,13.809916351475245,27.53596692907885,6.915484022991897,34.367754602408354
984,20.62301112574145,13.769586364999524,34.24939828971922,6.89506204333957,20.62236631342345,27.45477797985166,20.62048290608695,6.891625904043536,34.26647491357655,6.89527763552096,13.762294007154331,34.267546344700555,27.455636425422856,27.441095950467805,20.61208920165544,13.769155836264035,13.767898321547962,27.452270579416457,6.894432328483347,34.26334541188566
985,20.560358789901898,13.727733490220489,34.14545392728113,6.874093792924465,20.559715936512088,27.371412870236984,20.55783825093311,6.870668103110795,34.162478724862154,6.874308729478564,13.7204632976119,34.16354690427282,27.372268709179597,27.35777238567568,20.54947004642427,13.727304270083875,13.726050577603605,27.36891308340231,6.873465993064614,34.15935872097485
986,20.49795997970103,13.686050060423332,34.04192975840338,6.853210477159411,20.49731907731252,27.28838493193769,20.4954470903377,6.849795194501105,34.058902939215045,6.853424760741924,13.678801943313474,34.059967880057386,27.28923817479426,27.27478582417034,20.48710428256489,13.685622143587622,13.684372257868496,27.285892727910237,6.852584584538988,34.0557923947366
987,20.435813414052333,13.644535218959106,33.938823661941264,6.832411666428211,20.43517445477828,27.20569246205564,20.43330814337125,6.829006748812367,33.95574543443294,6.832625299681408,13.63730908806378,33.95680714978559,27.20654311931546,27.192134563902275,20.424990629669235,13.644108600153109,13.642862505798709,27.20320781019761,6.831787673329507,33.95264431116244
988,20.37391781963405,13.603188114370926,33.83613352958934,6.811696933724896,20.373280795627423,27.12333376800473,20.371420136868103,6.808302339251412,33.85300410115921,6.811909919277698,13.595983880856869,33.854062604034866,27.124181850104183,27.10981691312889,20.363127815089907,13.602762788350068,13.60152047004174,27.12085663783293,6.811074832469202,33.84991236108837
989,20.312271930826487,13.562007900356353,33.73385726578466,6.791065854625172,20.31163683427983,27.041307167434308,20.309781805363727,6.787681541605454,33.75067684278604,6.791278195093228,13.554825475838497,33.75173214613185,27.04215268475717,27.027831190337928,20.30151457387748,13.561583861902529,13.5603453043989,27.03883752861917,6.790445637572539,33.74759444809809
990,20.250874489663943,13.520993735733258,33.63199278762317,6.7705180072773565,20.250241312809138,26.95961098816087,20.24839189104663,6.76714393423304,33.64876157537088,6.770729705263125,13.513833032272029,33.64981369206881,26.96045395103862,26.9461757241792,20.240149648732476,13.52057097965466,13.519336167791186,26.95714881052555,6.769899666826363,33.64568848843934
991,20.189724245775498,13.480144784400816,33.53053802476367,6.750052972377304,20.189092980883512,26.87824356809352,20.187249143699187,6.746689098038987,33.547256227540245,6.750264030470134,13.473005714499433,33.54830517040751,26.87908398680568,26.864848853390125,20.17903178994616,13.47972330553178,13.478492224220268,26.87578882161298,6.7494365009648245,33.54419241092783
992,20.128819956335548,13.439460215305362,33.429490919346335,6.729670333154476,20.12819059571621,26.797203255162938,20.126352320648152,6.726316616460447,33.44615874040827,6.729880753930683,13.432342691907175,33.4472045221977,26.79804113993737,26.783848926724684,20.11815975535114,13.439040008506206,13.437812642734364,26.794755909963005,6.729055723255445,33.44310415686572
993,20.06816038600669,13.398939202404868,33.32884942590149,6.709369675351731,20.06753292200846,26.716488407253795,20.065700186707563,6.706026075446728,33.34546706748542,6.70957946137468,13.391843138890694,33.34650970088587,26.71732376826702,26.703174302885888,20.05753231026424,13.39852026256174,13.397296597392709,26.71404843361028,6.708756919478919,33.342421679950384
994,20.00774430689234,13.358580924632014,33.228611511262585,6.689150587210007,20.007118731902064,26.63609739213369,20.00529151413136,6.685817063443966,33.24517917459142,6.689359741030187,13.35150623481751,33.24621867222812,26.636930239511187,26.62282335045476,19.99714822743916,13.358163246656732,13.356943267228642,26.63366476047147,6.68853967791379,33.24214294618732
995,19.947570498481,13.318384565862154,33.12877515447987,6.669012659446724,19.946946804923684,26.556028587381416,19.94512508255768,6.665689171373543,33.14529303976888,6.6692211836018265,13.311331163995192,33.14632941420385,26.556858931197933,26.54279444781861,19.937006287010792,13.317968144692056,13.31675183621757,26.55360326827353,6.668403589314853,33.1422659338038
996,19.88763774759611,13.278349314879174,33.029338346738214,6.648955485245332,19.88701592793469,26.47628038032216,19.88519967895868,6.645641992621649,33.04580665320109,6.649163382260328,13.271317115637247,33.0468399169335,26.477108230602024,26.463085983106325,19.87710527644507,13.27793414547696,13.276721493242825,26.47386234448895,6.648348246902717,33.042788633166666
997,19.827944848341694,13.23847436533578,32.93029909126731,6.628978660231628,19.827324895076828,26.39685116795576,19.825514097586236,6.625675123015599,32.94671801712214,6.629185932618846,13.231463283823423,32.94774818258871,26.39767653467317,26.38369635411657,19.817443990484676,13.23806044268936,13.236851432055962,26.39444038626395,6.628373246340107,32.94370904669246
998,19.768490602054328,13.198758915722852,32.831655403258786,6.609081782457733,19.767872507724128,26.317739356890502,19.76606713992384,6.605788160807824,32.84802514573405,6.609288432716934,13.191768867469076,32.8490522253094,26.31856224996986,26.30462396825171,19.75802123110097,13.1983462348452,13.197140851246123,26.315335800352354,6.608478185715856,32.84502518876457
999,19.709273817252928,13.159202169337394,32.733405309786164,6.589264452387467,19.70865757443277,26.238943363276316,19.7068576146365,6.585980706661251,32.749726065126644,6.589470483005917,13.152233070293144,32.75075007112368,26.239763792592463,26.225867242450963,19.69883580744389,13.158790725266394,13.157588954207984,26.23654700304872,6.588662665530269,32.7467350856531
1000,19.650293309586544,13.119803334247012,32.63554684971852,6.569526272878927,19.649678910888845,26.160461612739176,19.64788433751845,6.566252363631892,32.651818813191184,6.569731686331477,13.112855100782635,32.65283975786144,26.16127958811776,26.14742460312492,19.639886535789717,13.119393122045306,13.11819494910623,26.15807242012283,6.568926288677716,32.648836775428485
1001,19.59154790178628,13.08056162325507,32.538078073638275,6.54986684916638,19.59093533986025,26.082292540312256,19.58914613144512,6.546602737150744,32.554301439538136,6.550071647915534,13.07363417215782,32.55531933507219,26.083108071529967,26.069294486086623,19.581172239493025,13.080152638009915,13.078958048840734,26.079910486750773,6.549268660428515,32.55132830787934
1002,19.533036423614437,13.041476253870748,32.44099704376121,6.530285788843538,19.532425691145875,26.004434590371755,19.530641826322256,6.527031435007077,32.45717200541709,6.530489975339536,13.03456950234228,32.45818686394489,26.005247687156658,25.99147533648753,19.52269174893588,13.04106849069387,13.0398774710166,26.00205964745082,6.529689388412219,32.4542077444323
1003,19.474757711817123,13.002546448274895,32.34430183385423,6.510782701850332,19.47414880152822,25.926886216573557,19.4723702590386,6.507538067335204,32.36042858363455,6.510986278531212,12.9956603139288,32.36144041722578,25.927696888605357,25.91396560875413,19.46444390148045,13.002139902302336,13.000952437910035,25.92451835602008,6.510188082604381,32.35747315806989
1004,19.41671061007414,12.96377143328591,32.24799052915742,6.491357200452006,19.416103514723225,25.84964588178422,19.4143302734157,6.488122246593597,32.264069258475914,6.491560169743685,12.956905834145248,32.26507807914035,25.85045413869457,25.836763766519024,19.406427541418925,12.963366099677886,12.96218217643422,25.847285075465503,6.490764355305656,32.26112263325245
1005,19.35889396895088,12.925150440330455,32.152061226300496,6.47200889922588,19.358288681332212,25.772712058023902,19.35652072015985,6.468783587551651,32.168092125621854,6.472211263542225,12.918305294825329,32.16909794530976,25.773517909396663,25.759868282563826,19.348641519925422,12.924746314271216,12.923565918110045,25.77035827794679,6.471417821128565,32.16515426583459
1006,19.30130664585444,12.886682705408656,32.05651203322756,6.452737415045336,19.300703158798022,25.696083226395974,19.298940456818222,6.449521707273678,32.072495292073135,6.452939176788232,12.879857932373776,32.07349812267555,25.69688668176753,25.68327763874884,19.291084695012174,12.886279782106335,12.885102899031285,25.69373644470602,6.452148096981478,32.06956616298994
1007,19.2439475049793,12.848367469066211,31.961341069117097,6.433542367060999,19.24334581135064,25.6197578770278,19.24158834772454,6.430336225100099,31.977276876070448,6.4337435286204245,12.841562987738495,31.978276729419598,25.62055894588732,25.606990325953884,19.23375593147516,12.84796574375269,12.846792359836746,25.617418066008465,6.432954802049805,31.97435644313107
1008,19.18681541726689,12.810203976358874,31.86654646430464,6.4144233766916905,19.1862155099668,25.54373450900945,19.18446326395866,6.411226762638399,31.88243500701713,6.414623940445786,12.803419706375063,31.883431894886733,25.54453320079917,25.531004844017,19.176654100853785,12.809803444289638,12.808633545674738,25.54140164108127,6.413837557786941,31.879523235832146
1009,19.129909260353383,12.772191476821106,31.772126360203405,6.395380067597949,19.12931113231776,25.46801163032544,19.127564083294327,6.392192943736666,31.787967825399715,6.395580035913088,12.765427338215384,31.78896175950536,25.468807954440948,25.45531970166624,19.1197780813786,12.771792133275108,12.770625706171716,25.465685678045205,6.394795987887797,31.785064681749525
1010,19.07322791852786,12.734329224440296,31.6780789092319,6.37641206567716,19.07263156272749,25.392587757801763,19.070889690157408,6.373234394478718,31.6938734827155,6.376611440908018,12.727585137641931,31.69486447471497,25.39338172359227,25.37993341646674,19.06312675792957,12.733931064719812,12.73276809540653,25.390268693861728,6.375829718283922,31.690978932549328
1011,19.01677028268425,12.69661647761984,31.58440227473521,6.357518999042652,19.016175692124605,25.31746141703834,19.014438975577807,6.354350743163215,31.60015014139384,6.357717783532278,12.689892363450854,31.601138202887466,25.318253033806958,25.30484451475318,19.00669902198802,12.696219497050333,12.695059971873487,25.315149214265407,6.35693837712261,31.597264150828728
1012,18.96053525027468,12.659052499151974,31.491094630910546,6.33870049800768,18.959942417995688,25.242631142351183,18.9582108371428,6.33554162028764,31.506795974721577,6.338898694087563,12.652348278824809,31.507781117252577,25.24342041935519,25.230051531572,18.95049377158997,12.658656693081952,12.657500598455195,25.24032577370612,6.338121594750877,31.50391851004141
1013,18.904521725267625,12.621636556187113,31.398154162731277,6.3199561950742735,18.903930644343504,25.168095476713894,18.90220417895524,6.316806658537167,31.413809166767145,6.320153805064411,12.614952151302328,31.414791401821947,25.16888242316501,25.155553010622903,18.89450991128436,12.621241919988009,12.62008924239192,25.16579691529053,6.319379003704319,31.410940194421645
1014,18.8487286181006,12.584367920203215,31.3055790658739,6.301285724913735,18.84813928163962,25.093852971692872,18.84641791158621,6.29814549276516,31.321187912307405,6.301482751122703,12.577703252747192,31.322167251316,25.09463759675754,25.081347504194103,18.83874635208573,12.583974449269231,12.582825175250925,25.091561190717325,6.300710238687602,31.31832739891116
1015,18.793154845634835,12.5472458669779,31.213367546646285,6.282688724355496,18.792567246779136,25.01990218739367,18.790850952029725,6.279557759982033,31.228930416755887,6.2828851690805125,12.540600859320577,31.229906871092147,25.02068450019329,25.00743357310874,18.783202011428948,12.546853556725887,12.545707672898612,25.017617160223555,6.282114936563322,31.226078329087382
1016,18.737799331112782,12.510269676554325,31.12151782191108,6.264164832370391,18.73721346303817,24.946241692400392,18.735502223660237,6.261043099338542,31.13703489608618,6.264360697897388,12.503644251446914,31.1380084770682,24.94702170201164,24.93380978666425,18.72787581312671,12.50987852242364,12.5087360154664,24.94396339252406,6.26359273633529,31.13419120108684
1017,18.682661004114248,12.473438633215396,31.03002811901331,6.2457136900532495,18.68207686003,24.87287006371579,18.68037065618877,6.242601152108373,31.045499576759475,6.245908978656935,12.466832713788165,31.046470295649893,24.873647779170813,24.860474722572537,18.67276668732571,12.47304863066778,12.471909487324943,24.87059846475155,6.245143279131112,31.04266424153269
1018,18.62773880051388,12.436752025457311,30.93889667571424,6.227334940614531,18.62715637366254,24.799785886706225,18.62545518562044,6.224231561679793,30.954322695658384,6.22752965455846,12.430165535217336,30.955290563664708,24.80056131699296,24.78742696690493,18.61787357046416,12.43636316997675,12.43522737705766,24.79752096240158,6.226766208193832,30.95149568746857
1019,18.5730316624345,12.40020914595542,30.84812174011336,6.209028229362219,18.572450946091696,24.72698775504385,18.570754754207748,6.205933973537544,30.863502500008916,6.209222370898852,12.39364200878437,30.864467528283853,24.727760909106248,24.71466511403444,18.563195405225144,12.39982143304801,12.398688977426607,24.72472947927474,6.208461168863828,30.86068378628057
1020,18.5185385382074,12.363809291535649,30.757701570580203,6.19079320368579,18.517959525681636,24.65447427064669,18.51626831041091,6.1877080352468266,30.773037247312217,6.190986775056566,12.3572614316876,30.77399944695399,24.655245157385,24.642187766575816,18.5087311404969,12.363422716729476,12.36229358534392,24.652222617416744,6.19022780856278,30.77022679562898
